id,splitOnRecType,splitOnPatchLocation,stimulusTag,splitOnExperimentDate,imageName,imagePatchIndex,celllabel,splitOnDelTag,currentPatchLocation_1,currentPatchLocation_2,equivalentIntensity,backgroundIntensity,MeanRespOn,SEM,nodeid,leafid
133,"cell-attach","1208   520","image","2016/09/13","00152",23,"On parasol2","keep",1208,520,0.226124939463384,0.199407172495471,2.07375319296047,1.58433516382137,4,133
134,"exc","1208   520","image","2016/09/13","00152",23,"On parasol2","keep",1208,520,0.226124939463384,0.199407172495471,-54.9073888944754,21.5409588099561,4,134
135,"inh","1208   520","image","2016/09/13","00152",23,"On parasol2","keep",1208,520,0.226124939463384,0.199407172495471,162.417005907307,68.5312352000435,4,135
136,"cell-attach","1208   520","intensity","2016/09/13","00152",23,"On parasol2","keep",1208,520,0.226124939463384,0.199407172495471,0.942782741722782,0.817225361998634,4,136
137,"exc","1208   520","intensity","2016/09/13","00152",23,"On parasol2","keep",1208,520,0.226124939463384,0.199407172495471,-33.846399172834,10.7972414796874,4,137
138,"inh","1208   520","intensity","2016/09/13","00152",23,"On parasol2","keep",1208,520,0.226124939463384,0.199407172495471,-13.5387157294769,8.8907174243155,4,138
139,"cell-attach","252  337","image","2016/09/13","00152",24,"On parasol2","keep",252,337,0.212942645821595,0.199407172495471,2.48730517139498,2.50242682870578,4,139
140,"exc","252  337","image","2016/09/13","00152",24,"On parasol2","keep",252,337,0.212942645821595,0.199407172495471,-13.5122879594608,3.98201764095852,4,140
141,"inh","252  337","image","2016/09/13","00152",24,"On parasol2","keep",252,337,0.212942645821595,0.199407172495471,-7.40603466288921,21.2480449267633,4,141
142,"cell-attach","252  337","intensity","2016/09/13","00152",24,"On parasol2","keep",252,337,0.212942645821595,0.199407172495471,0.946300633155681,0.817710774827221,4,142
143,"exc","252  337","intensity","2016/09/13","00152",24,"On parasol2","keep",252,337,0.212942645821595,0.199407172495471,-11.8875463913892,6.15725209821179,4,143
144,"inh","252  337","intensity","2016/09/13","00152",24,"On parasol2","keep",252,337,0.212942645821595,0.199407172495471,-19.7742055285647,14.0233806162113,4,144
145,"cell-attach","1187   597","image","2016/09/13","00152",25,"On parasol2","keep",1187,597,0.191274192451225,0.199407172495471,0.881426489511248,0.984123406808657,4,145
146,"exc","1187   597","image","2016/09/13","00152",25,"On parasol2","keep",1187,597,0.191274192451225,0.199407172495471,10.3570151238124,5.70225310013748,4,146
147,"inh","1187   597","image","2016/09/13","00152",25,"On parasol2","keep",1187,597,0.191274192451225,0.199407172495471,24.6255380902954,11.8768060596412,4,147
148,"cell-attach","1187   597","intensity","2016/09/13","00152",25,"On parasol2","keep",1187,597,0.191274192451225,0.199407172495471,-2.41423855284128,2.52045284862196,4,148
149,"exc","1187   597","intensity","2016/09/13","00152",25,"On parasol2","keep",1187,597,0.191274192451225,0.199407172495471,-4.41629202047692,11.9063834845744,4,149
150,"inh","1187   597","intensity","2016/09/13","00152",25,"On parasol2","keep",1187,597,0.191274192451225,0.199407172495471,29.5666081844682,17.4320898556573,4,150
151,"cell-attach","377  669","image","2016/09/13","00152",26,"On parasol2","keep",377,669,0.209875373719388,0.199407172495471,-1.6663960470061,1.67095538908773,4,151
152,"exc","377  669","image","2016/09/13","00152",26,"On parasol2","keep",377,669,0.209875373719388,0.199407172495471,-16.9369304733929,10.9308924210876,4,152
153,"inh","377  669","image","2016/09/13","00152",26,"On parasol2","keep",377,669,0.209875373719388,0.199407172495471,89.0928916208433,86.7863514565055,4,153
154,"cell-attach","377  669","intensity","2016/09/13","00152",26,"On parasol2","keep",377,669,0.209875373719388,0.199407172495471,-2.58734198080158,2.48427306632405,4,154
155,"exc","377  669","intensity","2016/09/13","00152",26,"On parasol2","keep",377,669,0.209875373719388,0.199407172495471,-10.0808016481535,14.8747833649915,4,155
156,"inh","377  669","intensity","2016/09/13","00152",26,"On parasol2","keep",377,669,0.209875373719388,0.199407172495471,6.19011089076759,7.19327073385262,4,156
157,"cell-attach","695  724","image","2016/09/13","00152",27,"On parasol2","keep",695,724,0.291211429677199,0.199407172495471,3.368898908448,2.32925885854378,4,157
158,"exc","695  724","image","2016/09/13","00152",27,"On parasol2","keep",695,724,0.291211429677199,0.199407172495471,-109.927339180374,17.7155690391302,4,158
159,"inh","695  724","image","2016/09/13","00152",27,"On parasol2","keep",695,724,0.291211429677199,0.199407172495471,175.099057242854,78.8484412984685,4,159
160,"cell-attach","695  724","intensity","2016/09/13","00152",27,"On parasol2","keep",695,724,0.291211429677199,0.199407172495471,4.69098642259462,4.05934349422978,4,160
161,"exc","695  724","intensity","2016/09/13","00152",27,"On parasol2","keep",695,724,0.291211429677199,0.199407172495471,-132.843165496997,20.3946957775837,4,161
162,"inh","695  724","intensity","2016/09/13","00152",27,"On parasol2","keep",695,724,0.291211429677199,0.199407172495471,57.1143809025702,42.0045945846157,4,162
163,"cell-attach","1272   713","image","2016/09/13","00152",28,"On parasol2","keep",1272,713,0.209038370197251,0.199407172495471,2.67652128327207,2.46392155974114,4,163
164,"exc","1272   713","image","2016/09/13","00152",28,"On parasol2","keep",1272,713,0.209038370197251,0.199407172495471,-42.818409937976,15.9468749382423,4,164
165,"inh","1272   713","image","2016/09/13","00152",28,"On parasol2","keep",1272,713,0.209038370197251,0.199407172495471,214.834749563991,78.1417822730778,4,165
166,"cell-attach","1272   713","intensity","2016/09/13","00152",28,"On parasol2","keep",1272,713,0.209038370197251,0.199407172495471,-1.8540620764677,1.63532544364564,4,166
167,"exc","1272   713","intensity","2016/09/13","00152",28,"On parasol2","keep",1272,713,0.209038370197251,0.199407172495471,-6.2143302751788,1.88413874046062,4,167
168,"inh","1272   713","intensity","2016/09/13","00152",28,"On parasol2","keep",1272,713,0.209038370197251,0.199407172495471,-15.9660213719651,17.073245218449,4,168
169,"cell-attach","1158   497","image","2016/09/13","00152",29,"On parasol2","keep",1158,497,0.211147049220316,0.199407172495471,-0.596067044245327,0.926596882661019,4,169
170,"exc","1158   497","image","2016/09/13","00152",29,"On parasol2","keep",1158,497,0.211147049220316,0.199407172495471,-50.8871398156028,6.70956219543461,4,170
171,"inh","1158   497","image","2016/09/13","00152",29,"On parasol2","keep",1158,497,0.211147049220316,0.199407172495471,198.187331672493,83.483862370073,4,171
172,"cell-attach","1158   497","intensity","2016/09/13","00152",29,"On parasol2","keep",1158,497,0.211147049220316,0.199407172495471,-0.960447208232613,1.1227313618894,4,172
173,"exc","1158   497","intensity","2016/09/13","00152",29,"On parasol2","keep",1158,497,0.211147049220316,0.199407172495471,-10.1310405153411,6.31981093762852,4,173
174,"inh","1158   497","intensity","2016/09/13","00152",29,"On parasol2","keep",1158,497,0.211147049220316,0.199407172495471,1.6566101530261,10.9503310735418,4,174
175,"cell-attach","1254   572","image","2016/09/13","00152",30,"On parasol2","keep",1254,572,0.230391229131185,0.199407172495471,0.0439910957703204,0.0698207817531446,4,175
176,"exc","1254   572","image","2016/09/13","00152",30,"On parasol2","keep",1254,572,0.230391229131185,0.199407172495471,-89.3497232136384,23.4247604836031,4,176
177,"inh","1254   572","image","2016/09/13","00152",30,"On parasol2","keep",1254,572,0.230391229131185,0.199407172495471,66.5956407921639,43.7607917439659,4,177
178,"cell-attach","1254   572","intensity","2016/09/13","00152",30,"On parasol2","keep",1254,572,0.230391229131185,0.199407172495471,0.440314420986827,0.240929237718543,4,178
179,"exc","1254   572","intensity","2016/09/13","00152",30,"On parasol2","keep",1254,572,0.230391229131185,0.199407172495471,-34.0590137057742,14.7823074651933,4,179
180,"inh","1254   572","intensity","2016/09/13","00152",30,"On parasol2","keep",1254,572,0.230391229131185,0.199407172495471,-10.9483099396987,12.0010843248886,4,180
1,"cell-attach","1241   648","image","2016/09/13","00152",1,"On parasol3","keep",1241,648,0.328416824837654,0.199407172495471,4.8014481719088,4.1946349931262,5,1
2,"exc","1241   648","image","2016/09/13","00152",1,"On parasol3","keep",1241,648,0.328416824837654,0.199407172495471,-299.264541621472,43.2174147865698,5,2
3,"inh","1241   648","image","2016/09/13","00152",1,"On parasol3","keep",1241,648,0.328416824837654,0.199407172495471,255.053557802662,68.0318641167282,5,3
4,"cell-attach","1241   648","intensity","2016/09/13","00152",1,"On parasol3","keep",1241,648,0.328416824837654,0.199407172495471,6.09224080950864,5.64588980665677,5,4
5,"exc","1241   648","intensity","2016/09/13","00152",1,"On parasol3","keep",1241,648,0.328416824837654,0.199407172495471,-275.359970931099,49.3660322776087,5,5
6,"inh","1241   648","intensity","2016/09/13","00152",1,"On parasol3","keep",1241,648,0.328416824837654,0.199407172495471,128.651763489441,50.2131072112716,5,6
7,"cell-attach","679  707","image","2016/09/13","00152",2,"On parasol3","keep",679,707,0.200513669408811,0.199407172495471,-0.254233400940062,0.311266282053298,5,7
8,"exc","679  707","image","2016/09/13","00152",2,"On parasol3","keep",679,707,0.200513669408811,0.199407172495471,-84.6906963046295,37.6464388438318,5,8
9,"inh","679  707","image","2016/09/13","00152",2,"On parasol3","keep",679,707,0.200513669408811,0.199407172495471,880.777960574637,172.046300421341,5,9
10,"cell-attach","679  707","intensity","2016/09/13","00152",2,"On parasol3","keep",679,707,0.200513669408811,0.199407172495471,1.31039880970912,1.45043477763824,5,10
11,"exc","679  707","intensity","2016/09/13","00152",2,"On parasol3","keep",679,707,0.200513669408811,0.199407172495471,4.38866565404726,7.7040220896917,5,11
12,"inh","679  707","intensity","2016/09/13","00152",2,"On parasol3","keep",679,707,0.200513669408811,0.199407172495471,-36.3387204124539,53.765314929648,5,12
13,"cell-attach","1287   606","image","2016/09/13","00152",3,"On parasol3","keep",1287,606,0.254034132325554,0.199407172495471,4.91340705679562,5.00315190890945,5,13
14,"exc","1287   606","image","2016/09/13","00152",3,"On parasol3","keep",1287,606,0.254034132325554,0.199407172495471,-133.869897103275,23.0976309550567,5,14
15,"inh","1287   606","image","2016/09/13","00152",3,"On parasol3","keep",1287,606,0.254034132325554,0.199407172495471,-32.9848000823233,21.3472443602568,5,15
16,"cell-attach","1287   606","intensity","2016/09/13","00152",3,"On parasol3","keep",1287,606,0.254034132325554,0.199407172495471,2.58039872200339,2.65688794424586,5,16
17,"exc","1287   606","intensity","2016/09/13","00152",3,"On parasol3","keep",1287,606,0.254034132325554,0.199407172495471,-92.177800461509,24.5172317461159,5,17
18,"inh","1287   606","intensity","2016/09/13","00152",3,"On parasol3","keep",1287,606,0.254034132325554,0.199407172495471,-117.237958226115,38.5993421889777,5,18
19,"cell-attach","533  572","image","2016/09/13","00152",4,"On parasol3","keep",533,572,0.211782762720108,0.199407172495471,1.06577980494001,0.78783722209649,5,19
20,"exc","533  572","image","2016/09/13","00152",4,"On parasol3","keep",533,572,0.211782762720108,0.199407172495471,-17.0197569725445,28.7591040898012,5,20
21,"inh","533  572","image","2016/09/13","00152",4,"On parasol3","keep",533,572,0.211782762720108,0.199407172495471,920.588864961169,177.262474618674,5,21
22,"cell-attach","533  572","intensity","2016/09/13","00152",4,"On parasol3","keep",533,572,0.211782762720108,0.199407172495471,1.59502591290577,1.67929392829646,5,22
23,"exc","533  572","intensity","2016/09/13","00152",4,"On parasol3","keep",533,572,0.211782762720108,0.199407172495471,-6.71443536244441,4.69769650050499,5,23
24,"inh","533  572","intensity","2016/09/13","00152",4,"On parasol3","keep",533,572,0.211782762720108,0.199407172495471,-28.2054533037785,36.0195120310521,5,24
25,"cell-attach","690  764","image","2016/09/13","00152",5,"On parasol3","keep",690,764,0.211349820305229,0.199407172495471,-1.66798716043665,1.98600579417505,5,25
26,"exc","690  764","image","2016/09/13","00152",5,"On parasol3","keep",690,764,0.211349820305229,0.199407172495471,-0.747033822016933,12.4355059220201,5,26
27,"inh","690  764","image","2016/09/13","00152",5,"On parasol3","keep",690,764,0.211349820305229,0.199407172495471,626.04917449075,79.417928501529,5,27
28,"cell-attach","690  764","intensity","2016/09/13","00152",5,"On parasol3","keep",690,764,0.211349820305229,0.199407172495471,-0.258079360647423,0.337007302012156,5,28
29,"exc","690  764","intensity","2016/09/13","00152",5,"On parasol3","keep",690,764,0.211349820305229,0.199407172495471,-13.5223730436803,7.93243985671703,5,29
30,"inh","690  764","intensity","2016/09/13","00152",5,"On parasol3","keep",690,764,0.211349820305229,0.199407172495471,-65.7769602157371,49.7015973003236,5,30
31,"cell-attach","1286   635","image","2016/09/13","00152",6,"On parasol3","keep",1286,635,0.315802935916572,0.199407172495471,6.17667896410832,5.7595839359458,5,31
32,"exc","1286   635","image","2016/09/13","00152",6,"On parasol3","keep",1286,635,0.315802935916572,0.199407172495471,-293.819349146606,46.9889765304378,5,32
33,"inh","1286   635","image","2016/09/13","00152",6,"On parasol3","keep",1286,635,0.315802935916572,0.199407172495471,262.24423360657,77.660527789917,5,33
34,"cell-attach","1286   635","intensity","2016/09/13","00152",6,"On parasol3","keep",1286,635,0.315802935916572,0.199407172495471,4.27722887400104,4.21771399085236,5,34
35,"exc","1286   635","intensity","2016/09/13","00152",6,"On parasol3","keep",1286,635,0.315802935916572,0.199407172495471,-229.743945025401,42.202420916244,5,35
36,"inh","1286   635","intensity","2016/09/13","00152",6,"On parasol3","keep",1286,635,0.315802935916572,0.199407172495471,84.4418080726332,28.5568754078326,5,36
37,"cell-attach","1153   358","image","2016/09/13","00152",7,"On parasol3","keep",1153,358,0.204711772865503,0.199407172495471,-2.22523879609859,2.56501803585052,5,37
38,"exc","1153   358","image","2016/09/13","00152",7,"On parasol3","keep",1153,358,0.204711772865503,0.199407172495471,-4.97532716779839,20.5210998705015,5,38
39,"inh","1153   358","image","2016/09/13","00152",7,"On parasol3","keep",1153,358,0.204711772865503,0.199407172495471,746.361343160213,107.038547986509,5,39
40,"cell-attach","1153   358","intensity","2016/09/13","00152",7,"On parasol3","keep",1153,358,0.204711772865503,0.199407172495471,-2.95170363450342,3.15670879014898,5,40
41,"exc","1153   358","intensity","2016/09/13","00152",7,"On parasol3","keep",1153,358,0.204711772865503,0.199407172495471,-2.69850508228469,6.42281172320847,5,41
42,"inh","1153   358","intensity","2016/09/13","00152",7,"On parasol3","keep",1153,358,0.204711772865503,0.199407172495471,-14.9039177046658,19.9311718674159,5,42
43,"cell-attach","1149   340","image","2016/09/13","00152",8,"On parasol3","keep",1149,340,0.24256728349463,0.199407172495471,1.77694714312486,1.64362377210702,5,43
44,"exc","1149   340","image","2016/09/13","00152",8,"On parasol3","keep",1149,340,0.24256728349463,0.199407172495471,-47.2006734138773,22.4937416292475,5,44
45,"inh","1149   340","image","2016/09/13","00152",8,"On parasol3","keep",1149,340,0.24256728349463,0.199407172495471,413.165108454831,65.5881675025819,5,45
46,"cell-attach","1149   340","intensity","2016/09/13","00152",8,"On parasol3","keep",1149,340,0.24256728349463,0.199407172495471,1.68949187962091,1.62337029658768,5,46
47,"exc","1149   340","intensity","2016/09/13","00152",8,"On parasol3","keep",1149,340,0.24256728349463,0.199407172495471,-63.206709318604,18.7505848204097,5,47
48,"inh","1149   340","intensity","2016/09/13","00152",8,"On parasol3","keep",1149,340,0.24256728349463,0.199407172495471,-71.4982905725138,10.7899060487243,5,48
49,"cell-attach","1289   789","image","2016/09/13","00152",9,"On parasol3","keep",1289,789,0.262590824563858,0.199407172495471,3.01756188516699,2.70633761143677,5,49
